tweet_id,createdAt,topics,tweet_text_anger,tweet_text_fear,tweet_text_joy,tweet_text_sadness,tweet_text_disgust,tweet_text_surprise,tweet_text_dominant_emotion,total_engagement
1878877630755471395,Mon Jan 13 18:51:49 +0000 2025,30.0,0.8396208882331848,0.1017686873674392,0.0199700687080621,0.0352419912815094,0.0,0.0014396571787074,anger,41271614
1878697151838228530,Mon Jan 13 06:54:40 +0000 2025,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,9531556
1878693613313663295,Mon Jan 13 06:40:36 +0000 2025,30.0,0.017515905201435,0.0027134441770613,0.968992292881012,0.005568150896579,0.0,0.0019219999667257,joy,42899072
1878689375472779384,Mon Jan 13 06:23:46 +0000 2025,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,15961871
1878564751149596950,Sun Jan 12 22:08:33 +0000 2025,5.0,0.016819654032588,0.0018613026477396,0.974020779132843,0.0039533046074211,0.0,0.0018257482443004,joy,18866186
1878290751617958153,Sun Jan 12 03:59:46 +0000 2025,5.0,0.4763915240764618,0.0392825379967689,0.3690192997455597,0.105494312942028,0.0,0.0038168679457157,anger,13914901
1878188411409825974,Sat Jan 11 21:13:06 +0000 2025,5.0,0.9771316647529602,0.0034966089297086,0.0115483989939093,0.0039404607377946,0.0,0.0008721030899323,anger,29334177
1878163353933099446,Sat Jan 11 19:33:32 +0000 2025,5.0,0.5980119109153748,0.3828490376472473,0.0048843696713447,0.0038974655326455,0.0,0.0076159015297889,anger,58728079
1877964788636045490,Sat Jan 11 06:24:31 +0000 2025,30.0,0.0021853062789887,0.0007962893578223,0.9896886348724364,0.0056202816776931,0.0,0.0006909040384925,joy,8700301
1877800144596353068,Fri Jan 10 19:30:16 +0000 2025,5.0,0.0167725197970867,0.0058955973945558,0.0805185064673423,0.8946918249130249,0.0,0.001030002371408,sadness,19052084
1877639801593102683,Fri Jan 10 08:53:08 +0000 2025,5.0,0.175984039902687,0.4464593529701233,0.1714446693658828,0.1537903845310211,0.0,0.0198878180235624,fear,13246111
1877436995544510553,Thu Jan 09 19:27:15 +0000 2025,5.0,0.7802240252494812,0.048795111477375,0.1034872084856033,0.0567528568208217,0.0,0.0040396000258624,anger,13902065
1877121883759370449,Wed Jan 08 22:35:06 +0000 2025,30.0,0.0392426997423172,0.0024140472523868,0.9250891804695128,0.0133975995704531,0.0,0.0071611171588301,joy,5852643
